timestamp,pair,symbol,price,volume,high_24h,low_24h,change_24h,change_pct_24h,bid,ask,spread,source,quality_score
2025-05-29 13:57:09.138139,1INCHUSD,1INCH,0.2414,65185.28101421,0.2436,0.2287,0.0040000000000000036,1.6849199663016023,0.2409,0.2411,0.00020000000000000573,kraken,0.8
2025-05-29 13:57:09.138139,AAVEUSD,AAVE,257.98,12871.64111814,274.29,257.06,-7.019999999999982,-2.649056603773578,257.97,257.98,0.009999999999990905,kraken,0.8
2025-05-29 13:57:09.138139,ACAUSD,ACA,0.03198,67929.90941236,0.03303,0.02875,0.0011300000000000025,3.6628849270664587,0.03056,0.03214,0.0015800000000000015,kraken,0.8
2025-05-29 13:57:09.138139,ACHUSD,ACH,0.02354,3943745.17648317,0.02424,0.0231,-0.00016000000000000042,-0.6751054852320694,0.02358,0.0236,1.9999999999999185e-05,kraken,0.8
2025-05-29 13:57:09.138139,ACTUSD,ACT,0.06124,312328.96027,0.06421,0.05989,-0.001469999999999999,-2.3441237442194214,0.0608,0.06104,0.00023999999999999716,kraken,0.8
2025-05-29 13:57:09.138139,ACUSD,AC,0.2164,18970.3289,0.2277,0.2164,-0.0069999999999999785,-3.1333930170098383,0.217,0.2176,0.0005999999999999894,kraken,0.8
2025-05-29 13:57:09.138139,ADAUSD,ADA,0.745501,8103225.72730763,0.764965,0.73293,-0.0021140000000000603,-0.28276586210817867,0.744925,0.744926,1.0000000000287557e-06,kraken,0.8
2025-05-29 13:57:09.138139,ADACUSD,ADAC,0.74562,568496.53995042,0.764231,0.733201,-0.0015690000000000426,-0.20998703139366914,0.744969,0.746159,0.0011900000000000244,kraken,0.8
2025-05-29 13:57:09.138139,ADATUSD,ADAT,0.744484,274893.68232537,0.764006,0.73305,-0.0037880000000000136,-0.5062330275621717,0.744095,0.744376,0.00028100000000008674,kraken,0.8
2025-05-29 13:57:09.138139,ADUSD,AD,0.10364,22740.51515632,0.1094,0.10364,-0.004839999999999997,-4.461651917404128,0.10242,0.10485,0.0024300000000000016,kraken,0.8
2025-05-29 13:57:09.138139,AEROUSD,AERO,0.5828,132662.90137,0.6095,0.5652,-0.0040000000000000036,-0.6816632583503756,0.5821,0.5838,0.0017000000000000348,kraken,0.8
2025-05-29 13:57:09.138139,AEVOUSD,AEVO,0.1103,107402.94756,0.1165,0.1102,-0.003799999999999998,-3.330411919368973,0.1108,0.1109,0.00010000000000000286,kraken,0.8
2025-05-29 13:57:09.138139,AGLDUSD,AGLD,0.8962,465.27155891,0.914,0.8887,-0.01739999999999997,-1.9045534150612928,0.8858,0.9074,0.021599999999999953,kraken,0.8
2025-05-29 13:57:09.138139,AI16USD,AI16,0.2821,2057688.56119,0.3125,0.2814,-0.017600000000000005,-5.87253920587254,0.2835,0.2838,0.00030000000000002247,kraken,0.8
2025-05-29 13:57:09.138139,AI16CUSD,AI16C,0.2854,128301.26474,0.307,0.2848,-0.014900000000000024,-4.96170496170497,0.2836,0.2838,0.00019999999999997797,kraken,0.8
2025-05-29 13:57:09.138139,AI16TUSD,AI16T,0.2824,103963.1879,0.309,0.2815,-0.02360000000000001,-7.712418300653598,0.2834,0.2837,0.00030000000000002247,kraken,0.8
2025-05-29 13:57:09.138139,AIRUSD,AIR,0.00696,498843.57931796,0.0073,0.00696,-6.000000000000016e-05,-0.8547008547008569,0.00696,0.00707,0.00010999999999999985,kraken,0.8
2025-05-29 13:57:09.138139,AIBTUSD,AIBT,0.2252,1056452.59211,0.2476,0.2232,-0.010199999999999987,-4.333050127442646,0.2256,0.226,0.00040000000000001146,kraken,0.8
2025-05-29 13:57:09.138139,AKTUSD,AKT,1.4251,153579.9391438,1.5028,1.4216,-0.04859999999999998,-3.2978218090520444,1.4377,1.4382,0.0004999999999999449,kraken,0.8
2025-05-29 13:57:09.138139,ALCHUSD,ALCH,0.13211,5989.72462,0.13807,0.13046,0.0014000000000000123,1.0710733685257534,0.13248,0.1338,0.0013200000000000156,kraken,0.8
2025-05-29 13:57:09.138139,ALCUSD,ALC,10.04,254.43315834,10.38,9.87,-0.20000000000000107,-1.9531250000000104,10.06,10.09,0.02999999999999936,kraken,0.8
2025-05-29 13:57:09.138139,ALGOUSD,ALGO,0.21489,2681218.29980056,0.22311,0.21229,-0.0028900000000000037,-1.327027275231887,0.21463,0.21479,0.00016000000000002124,kraken,0.8
2025-05-29 13:57:09.138139,ALGOCUSD,ALGOC,0.2148,61704.09240837,0.22284,0.21287,-0.002380000000000021,-1.0958651809558988,0.2146,0.21497,0.00036999999999998145,kraken,0.8
2025-05-29 13:57:09.138139,ALGOTUSD,ALGOT,0.2146,61766.17857925,0.22262,0.21241,-0.004629999999999995,-2.1119372348674883,0.21445,0.21473,0.00028000000000000247,kraken,0.8
2025-05-29 13:57:09.138139,ALICEUSD,ALICE,0.476,525.14725539,0.4866,0.4546,-0.010599999999999998,-2.178380600082203,0.4731,0.4806,0.007500000000000007,kraken,0.8
2025-05-29 13:57:09.138139,ALPHAUSD,ALPHA,0.02845,36724.12062309,0.02985,0.028,-0.0010000000000000009,-3.395585738539901,0.02838,0.02842,4.000000000000184e-05,kraken,0.8
2025-05-29 13:57:09.138139,ALTUSD,ALT,0.03125,165518.66885,0.03324,0.03065,-0.0015099999999999975,-4.609279609279602,0.03119,0.03128,9.000000000000327e-05,kraken,0.8
2025-05-29 13:57:09.138139,ANKRUSD,ANKR,0.0178,377591.0528442,0.01822,0.0175,-0.00023000000000000104,-1.2756516916250749,0.01786,0.01789,2.9999999999998778e-05,kraken,0.8
2025-05-29 13:57:09.138139,ANLOGUSD,ANLOG,0.001493,1848146.46451,0.001565,0.001493,-6.300000000000012e-05,-4.048843187660676,0.001493,0.001504,1.0999999999999942e-05,kraken,0.8
2025-05-29 13:57:09.138139,ANONUSD,ANON,5.175,6825.81375,5.828,5.047,-0.14000000000000057,-2.6340545625588065,5.175,5.241,0.06599999999999984,kraken,0.8
2025-05-29 13:57:09.138139,APEUSD,APE,0.71,252316.1752216,0.7357,0.6904,-0.0041999999999999815,-0.5880705684682136,0.7099,0.7101,0.00019999999999997797,kraken,0.8
2025-05-29 13:57:09.138139,APECUSD,APEC,0.7197,8293.69731746,0.7343,0.6972,-0.0040000000000000036,-0.5527152134862516,0.7093,0.7112,0.0019000000000000128,kraken,0.8
2025-05-29 13:57:09.138139,APETUSD,APET,0.7084,27463.69081503,0.7323,0.6935,-0.008499999999999952,-1.1856604826335544,0.7086,0.7135,0.0049000000000000155,kraken,0.8
2025-05-29 13:57:09.138139,API3USD,API3,0.806,43324.01383219,0.835,0.773,-0.006000000000000005,-0.738916256157636,0.805,0.806,0.0010000000000000009,kraken,0.8
2025-05-29 13:57:09.138139,APTUSD,APT,5.3399,85214.28750623,5.5757,5.2373,-0.09009999999999962,-1.6593001841620558,5.3303,5.3353,0.004999999999999893,kraken,0.8
2025-05-29 13:57:09.138139,APUUSD,APU,0.0002069,521043200.48582,0.0002224,0.0002051,-4.300000000000023e-06,-2.0359848484848597,0.000206,0.0002067,7.00000000000017e-07,kraken,0.8
2025-05-29 13:57:09.138139,ARBUSD,ARB,0.4133,1025131.33348,0.441,0.3899,0.0028000000000000247,0.6820950060901401,0.414,0.4142,0.00020000000000003348,kraken,0.8
2025-05-29 13:57:09.138139,ARCUSD,ARC,0.05309,443348.7875,0.05769,0.05182,-0.0026499999999999996,-4.754216002870469,0.05234,0.05289,0.0005500000000000019,kraken,0.8
2025-05-29 13:57:09.138139,ARKMUSD,ARKM,0.6492,72447.87254,0.6949,0.6395,-0.017299999999999982,-2.595648912228054,0.651,0.6519,0.0009000000000000119,kraken,0.8
2025-05-29 13:57:09.138139,ARPAUSD,ARPA,0.02489,203044.17608407,0.02575,0.02489,-0.0007000000000000027,-2.7354435326299438,0.02495,0.02499,3.999999999999837e-05,kraken,0.8
2025-05-29 13:57:09.138139,ARUSD,AR,7.36,5437.3656,7.75,7.2,-0.1200000000000001,-1.6042780748663115,7.36,7.43,0.0699999999999994,kraken,0.8
2025-05-29 13:57:09.138139,ASTRUSD,ASTR,0.02879,890573.11868428,0.0302,0.0285,-0.0006600000000000009,-2.2410865874363357,0.02873,0.02876,3.0000000000002247e-05,kraken,0.8
2025-05-29 13:57:09.138139,ATHUSD,ATH,0.05057,2984773.0411,0.05273,0.04949,-0.0003500000000000031,-0.6873527101335488,0.05049,0.05054,5.000000000000143e-05,kraken,0.8
2025-05-29 13:57:09.138139,ATLASUSD,ATLAS,0.00123,2512869.84271985,0.001243,0.00121,1.2000000000000075e-05,0.9852216748768535,0.001221,0.001231,1.0000000000000026e-05,kraken,0.8
2025-05-29 13:57:09.138139,ATOMUSD,ATOM,4.8107,93905.28903359,4.9172,4.6458,-0.03589999999999982,-0.7407254570214135,4.8104,4.8151,0.004700000000000593,kraken,0.8
2025-05-29 13:57:09.138139,ATOMCUSD,ATOMC,4.827,574.00347946,4.91,4.6524,-0.015500000000000291,-0.3200826019618026,4.7993,4.8201,0.020800000000000374,kraken,0.8
2025-05-29 13:57:09.138139,ATOMTUSD,ATOMT,4.8142,1994.18052044,4.9073,4.6499,-0.045900000000000496,-0.9444250118310425,4.8084,4.8129,0.0045000000000001705,kraken,0.8
2025-05-29 13:57:09.138139,AUCTIONUSD,AUCTION,11.826,510.72805,11.903,11.52,0.027000000000001023,0.22883295194508876,11.742,11.774,0.03199999999999825,kraken,0.8
2025-05-29 13:57:09.138139,AUDIOUSD,AUDIO,0.0745,225168.98843522,0.0891,0.0742,-0.0010000000000000009,-1.3245033112582794,0.0743,0.0746,0.0002999999999999947,kraken,0.8
2025-05-29 13:57:09.138139,AUDUSD,AUD,0.64429,1360110.42508489,0.64646,0.64071,0.0022800000000000598,0.3551346552234482,0.64387,0.6441,0.00022999999999995246,kraken,0.8
2025-05-29 13:57:09.138139,AVAAIUSD,AVAAI,0.05063,1168533.7697,0.05669,0.04966,-0.002029999999999997,-3.854918344094184,0.05039,0.05066,0.0002699999999999994,kraken,0.8
2025-05-29 13:57:09.138139,AVAUSD,AVA,23.1,72089.97873555,24.34,22.8,-0.5,-2.11864406779661,23.05,23.07,0.019999999999999574,kraken,0.8
2025-05-29 13:57:09.138139,AVACUSD,AVAC,23.08,1457.35908106,24.3,22.81,-0.5600000000000023,-2.3688663282572007,23.04,23.12,0.08000000000000185,kraken,0.8
2025-05-29 13:57:09.138139,AVATUSD,AVAT,23.09,3663.72183957,24.33,22.82,-0.5199999999999996,-2.2024565861922896,23.05,23.06,0.00999999999999801,kraken,0.8
2025-05-29 13:57:09.138139,ASUSD,AS,2.865,10619.57773187,2.962,2.773,-0.01399999999999979,-0.4862799583188534,2.864,2.865,0.001000000000000334,kraken,0.8
2025-05-29 13:57:09.138139,B3USD,B3,0.003829,51056679.42975,0.004751,0.003701,-0.0003119999999999998,-7.53441197778314,0.003824,0.003875,5.099999999999983e-05,kraken,0.8
2025-05-29 13:57:09.138139,BABYUSD,BABY,0.07903,270301.19173,0.08119,0.07705,0.00021999999999999797,0.27915239182844553,0.07859,0.0789,0.0003100000000000047,kraken,0.8
2025-05-29 13:57:09.138139,BADGERUSD,BADGER,1.173,7690.9554952,1.202,1.154,-0.02499999999999991,-2.086811352253749,1.174,1.175,0.001000000000000112,kraken,0.8
2025-05-29 13:57:09.138139,BALUSD,BAL,1.144,6287.70776855,1.191,1.127,-0.016000000000000014,-1.3793103448275876,1.146,1.15,0.0040000000000000036,kraken,0.8
2025-05-29 13:57:09.138139,BANANAS31USD,BANANAS31,0.006632,1581063.14884,0.007193,0.006227,7.499999999999955e-05,1.143815769406734,0.006652,0.00673,7.799999999999994e-05,kraken,0.8
